rated,turns,victory_status,Time,Increment,white_rating,black_rating,opening_name,opening_ply,winner
0,58,0,5,8,1371,2267,85,1,1
1,94,0,5,8,1477,1484,85,1,1
1,43,0,5,8,1426,1265,85,1,0
1,129,1,5,15,1437,1645,85,1,0
1,25,1,20,15,1901,1097,84,6,0
1,39,1,15,10,1738,1623,84,4,0
1,57,1,15,10,2044,1874,84,6,0
0,43,0,12,13,1500,1281,84,6,0
0,85,0,11,0,1683,1649,84,4,0
1,36,1,10,0,1788,1600,84,6,1
1,113,1,10,0,1900,1794,84,6,0
1,39,0,10,0,1500,1041,84,4,0
1,49,0,10,0,1887,1500,84,4,0
1,27,1,10,0,1934,1726,84,6,0
1,27,1,10,0,2270,1968,84,6,0
1,55,1,10,0,1842,1558,84,4,0
0,41,1,10,1,1034,1222,84,4,0
1,85,1,10,5,1726,1661,84,6,0
1,40,1,10,15,1301,1341,84,6,1
0,52,1,8,0,1502,1473,84,6,0
1,105,0,7,4,1249,1233,84,4,0
1,51,1,7,5,2344,1898,84,4,0
1,50,0,5,8,1301,1664,84,4,1
1,47,0,5,8,1489,1500,84,4,0
1,51,0,120,0,1896,1910,83,4,0
1,132,0,30,0,1288,1952,83,4,1
1,73,1,30,0,1517,1569,83,4,1
1,39,1,30,0,1461,1434,83,4,0
1,36,1,30,30,1723,1522,83,4,0
1,90,3,25,5,1594,1855,83,4,1
1,41,1,20,0,2153,1959,83,4,0
1,72,0,20,5,1616,1467,83,4,1
0,103,1,20,5,1382,1389,83,4,0
0,45,0,16,0,1028,869,83,4,0
1,66,1,15,0,1434,1737,83,4,1
1,44,1,15,0,1892,2344,83,4,1
0,61,0,15,0,1730,1428,83,4,0
1,35,1,15,0,1997,1631,83,4,0
1,39,1,15,0,1485,1281,83,4,0
1,51,0,15,0,1502,1343,83,4,0
0,30,1,15,10,1402,1116,83,4,1
0,30,1,15,10,1402,1116,83,4,1
1,50,1,15,10,1673,1679,83,4,1
1,95,1,15,10,2209,2113,83,4,0
1,83,1,15,10,2041,2081,83,4,0
1,28,0,15,15,1521,1438,83,4,1
1,63,1,15,15,1539,1417,83,4,0
1,19,1,15,15,1522,1425,83,4,0
1,15,1,15,15,1486,1450,83,4,0
1,23,1,15,15,1513,1488,83,4,0
1,55,0,15,15,1199,1429,83,4,0
1,39,0,12,0,1433,1515,83,4,0
1,31,1,12,5,1926,1823,83,4,0
1,74,1,12,12,1563,1431,83,6,0
1,64,1,10,0,1282,1285,83,4,1
1,64,1,10,0,1439,1453,83,4,1
1,100,1,10,0,2245,2264,83,4,1
1,88,3,10,0,1720,1383,83,6,1
1,125,1,10,0,1804,1895,83,4,1
1,86,3,10,0,1500,1500,83,4,1
1,42,1,10,0,1463,1440,83,3,1
1,126,0,10,0,1347,1412,83,4,1
1,81,1,10,0,1820,1850,83,3,1
1,27,1,10,0,1820,2095,83,6,0
1,79,1,10,0,1785,2116,83,6,0
1,15,1,10,0,1907,1095,83,4,0
1,39,0,10,0,2274,1350,83,4,0
0,53,1,10,0,1500,1472,83,4,0
1,55,0,10,0,1887,1785,83,4,0
1,57,1,10,0,1948,1508,83,3,0
1,31,0,10,0,2092,1863,83,4,0
1,145,1,10,0,2083,1876,83,4,0
1,47,1,10,0,1697,1496,83,4,0
1,7,1,10,0,2192,2106,83,4,0
1,15,1,10,0,1907,1095,83,4,0
1,97,1,10,0,1780,1677,83,4,0
1,43,1,10,0,1436,1668,83,4,0
1,37,0,10,0,2188,1536,83,4,0
1,96,1,10,0,1630,1305,83,4,0
1,71,1,10,0,1559,1292,83,4,0
1,57,0,10,0,1404,1300,83,4,0
1,95,0,10,1,1102,878,83,4,0
1,112,1,10,3,1573,1715,83,4,1
1,32,1,10,5,1841,1688,83,4,1
1,52,1,10,5,1851,1679,83,4,1
1,46,3,10,5,1130,1019,83,4,1
1,49,1,10,5,1832,1696,83,4,0
0,51,1,10,5,1336,1273,83,4,0
1,49,1,10,5,1832,1696,83,4,0
1,79,1,10,5,1567,1389,83,3,0
1,100,0,10,8,1340,1548,83,4,1
0,66,1,10,8,1443,1425,83,4,1
1,83,0,10,8,1366,1171,83,4,0
1,61,1,10,10,1934,1917,83,4,1
1,131,0,10,10,1966,1797,83,4,0
1,86,1,8,0,1814,1662,83,4,1
1,47,0,8,0,2141,1414,83,3,0
1,85,0,8,0,1735,1749,83,4,0
1,57,1,8,0,2103,1822,83,4,0
0,37,0,7,3,2047,1236,83,3,0
0,37,0,7,3,2047,1236,83,3,0
1,101,1,7,4,2167,1933,83,4,0
1,25,1,6,5,1552,1754,83,4,0
1,67,1,6,5,1991,1929,83,4,0
1,54,1,5,5,1966,1859,83,4,1
1,34,1,5,8,1955,1885,83,4,1
0,52,0,5,8,1500,1698,83,4,1
1,31,0,5,8,1800,1842,83,4,0
1,53,1,5,8,1927,1565,83,4,0
1,51,0,5,8,1727,1562,83,4,0
1,62,0,5,10,1503,1569,83,3,1
0,15,1,30,12,1733,1732,82,4,0
0,51,0,15,0,1730,1393,82,4,0
1,112,1,8,0,2208,2421,82,4,1
0,34,0,30,0,1228,1500,81,1,1
1,2,1,30,0,1445,1546,81,1,1
0,38,0,25,0,1151,2135,81,1,1
0,22,0,20,0,842,1076,81,1,1
0,71,0,17,3,1767,1226,81,1,0
0,26,0,15,0,1801,1500,81,1,1
0,32,0,15,10,1500,1407,81,1,1
0,60,1,10,0,1500,1478,81,1,1
1,120,0,10,0,1254,1461,81,1,1
1,66,0,10,0,961,974,81,1,1
1,102,1,10,0,1116,1376,81,1,1
0,38,1,10,0,1500,1428,81,1,1
1,98,3,10,0,1358,1479,81,1,1
1,88,1,10,0,1210,1358,81,1,1
1,66,0,10,0,961,974,81,1,1
1,19,1,10,0,1338,1344,81,1,0
1,49,0,10,0,1498,1759,81,1,0
1,29,0,10,0,2259,1775,81,1,0
1,45,0,10,0,1990,1578,81,1,0
1,93,3,10,0,1786,2118,81,1,0
1,23,1,10,5,1010,1530,81,1,1
1,12,0,10,8,1185,1390,81,1,1
0,18,1,8,1,1500,1500,81,1,1
0,54,0,5,5,1500,1500,81,1,1
0,30,3,5,8,1367,1208,81,1,1
1,14,3,5,40,1382,1009,81,1,1
0,90,0,2,10,1498,1579,81,1,1
1,57,1,30,10,1531,1521,80,2,1
1,29,1,25,0,1565,1346,80,3,0
1,42,1,20,0,1523,1477,80,2,1
1,86,1,20,0,1540,1505,80,2,1
0,98,0,20,3,1500,1723,80,2,1
1,147,0,20,3,1662,1542,80,2,0
0,94,1,20,15,1568,1987,80,2,0
1,77,0,19,2,1352,1642,80,4,0
1,122,3,15,0,1841,2015,80,2,1
1,56,1,15,0,1716,1768,80,3,1
1,138,1,15,0,1559,1564,80,2,1
1,29,1,15,0,1791,1683,80,2,0
0,60,1,15,10,1663,1223,80,4,0
1,72,0,15,15,972,1229,80,2,1
0,29,1,15,15,1894,1621,80,4,0
1,49,1,11,0,1607,1463,80,2,0
1,120,0,10,0,1776,1821,80,2,1
1,36,1,10,0,1257,1715,80,2,1
1,70,1,10,0,1478,1495,80,2,1
1,64,0,10,0,1403,1887,80,2,1
1,126,0,10,0,1307,1631,80,2,1
0,62,1,10,0,1812,2012,80,2,1
0,14,1,10,0,1500,1313,80,2,0
1,44,1,10,0,1614,1318,80,2,0
1,55,1,10,0,1222,1202,80,2,0
1,91,1,10,0,1599,1603,80,2,0
1,63,1,10,0,1655,1556,80,2,0
1,39,1,10,0,1488,1422,80,3,0
1,27,1,10,0,1971,1711,80,2,0
1,65,1,10,0,1735,1725,80,2,0
1,126,3,8,0,1620,1986,80,2,1
1,42,1,8,0,1905,2026,80,4,1
1,128,3,8,0,1909,1914,80,2,1
1,60,1,5,5,2052,1797,80,2,1
1,67,1,5,5,2034,2002,80,2,0
0,60,1,5,8,1564,1862,80,2,0
1,27,0,4,7,1324,1321,80,3,0
0,14,1,4,10,1209,1478,80,2,1
1,83,0,19,5,1130,1144,79,2,0
1,23,1,10,0,1795,1798,79,2,1
1,43,1,10,0,1281,1047,79,2,0
1,109,0,10,0,1953,1584,79,2,0
1,39,1,10,0,1943,1815,79,2,0
1,51,0,10,0,1870,1430,79,2,0
1,73,1,10,0,1994,1522,79,2,0
0,32,1,8,0,1502,1467,79,2,1
1,89,0,8,0,1332,1500,79,2,0
0,55,0,8,8,1579,1500,79,2,0
1,43,0,8,8,1466,1500,79,2,0
1,67,1,7,2,1750,1500,79,2,0
1,59,0,5,8,1500,1418,79,2,0
1,87,1,2,16,1859,1946,79,2,0
1,16,0,40,10,1027,1478,78,1,1
1,32,0,20,0,1209,1265,78,1,1
1,36,0,20,0,1051,1356,78,1,1
0,34,3,20,0,1500,1500,78,2,1
1,81,0,20,0,1710,1972,78,1,0
1,53,0,20,5,1274,1233,78,2,0
1,85,0,20,10,1861,1797,78,1,0
0,16,3,16,0,869,1028,78,2,1
1,87,1,16,8,1302,1724,78,5,0
0,97,1,16,8,1110,1500,78,1,0
0,36,0,15,0,1016,1357,78,2,1
0,40,0,15,0,1016,2621,78,1,1
1,126,0,15,0,1305,1250,78,2,1
1,11,1,15,0,952,1394,78,2,1
1,21,1,15,0,1733,1504,78,5,0
1,107,0,15,0,1628,1408,78,5,0
0,30,1,15,0,1320,1365,78,1,0
0,40,0,15,10,1442,1400,78,1,1
0,106,1,15,10,2137,1899,78,5,1
0,40,0,15,10,1442,1400,78,1,1
1,69,0,15,10,1533,1586,78,1,0
0,48,0,15,15,1184,1070,78,1,1
1,51,0,15,15,1189,973,78,1,0
1,93,0,15,15,1069,953,78,1,0
1,70,3,13,13,1201,1275,78,1,1
1,30,0,10,0,1536,1350,78,5,1
1,82,0,10,0,1208,1406,78,5,1
0,60,0,10,0,1500,1480,78,1,1
1,28,0,10,0,1710,1431,78,1,1
1,14,0,10,0,1072,1276,78,2,1
1,30,0,10,0,1081,1356,78,1,1
1,70,1,10,0,1506,2221,78,1,1
1,56,1,10,0,1765,1622,78,7,1
1,52,0,10,0,1272,1807,78,2,1
1,44,0,10,0,1631,1540,78,5,1
1,72,1,10,0,1754,1641,78,1,1
1,92,0,10,0,1456,1444,78,7,1
1,99,1,10,0,1253,1917,78,5,0
1,53,1,10,0,1760,1771,78,1,0
1,12,0,10,2,1250,1556,78,1,1
0,37,1,10,3,1433,1436,78,5,0
0,46,0,10,8,1500,1500,78,1,1
1,78,1,10,15,1512,1729,78,1,1
1,44,0,8,0,1489,1473,78,1,1
0,37,1,8,0,1615,1727,78,5,0
1,61,3,7,3,1447,1501,78,1,0
1,40,1,6,6,1417,921,78,2,0
1,38,1,5,5,1871,2264,78,1,1
1,128,0,5,5,1277,1619,78,1,1
0,85,0,5,5,1582,1410,78,1,0
0,39,0,5,6,1591,1143,78,5,0
1,2,1,5,8,1362,873,78,1,0
1,2,1,5,8,1355,897,78,2,0
1,14,1,5,10,1178,1744,78,1,1
1,93,1,5,15,1687,1487,78,1,0
1,65,0,90,0,1461,1489,77,5,0
0,48,1,30,0,1500,1407,77,5,0
1,55,1,15,15,1544,1523,77,5,1
1,65,1,15,15,1714,1709,77,5,0
1,103,3,10,0,1868,1656,77,5,0
0,25,0,10,0,2264,1713,77,5,0
1,43,0,10,0,2011,2004,77,5,0
1,71,1,10,0,1459,1515,77,5,0
0,78,0,15,5,1257,991,76,5,1
1,80,1,15,15,1088,1350,76,5,1
1,56,1,10,0,1388,1444,76,5,1
1,32,1,10,0,1752,1543,76,5,0
1,69,1,10,0,1986,1666,76,5,0
0,10,3,10,5,1100,1393,76,5,1
1,125,1,10,5,1263,1293,76,6,0
0,46,1,10,10,1500,1834,76,5,1
1,53,1,8,0,2046,2057,76,6,0
1,86,1,7,2,1541,2219,76,5,1
1,86,0,5,8,1393,1357,76,5,1
1,136,1,30,2,1778,1360,75,7,1
0,34,0,30,30,1802,2500,75,7,1
0,16,1,20,5,1500,1587,75,7,1
1,81,1,15,0,1913,1878,75,7,0
1,92,1,15,5,1708,1864,75,7,1
1,120,0,15,5,1708,1733,75,7,1
1,82,1,15,5,1840,1580,75,6,0
1,16,0,15,14,1873,1574,75,7,1
1,60,1,10,0,2149,1933,75,7,1
1,74,0,10,0,1972,1952,75,7,1
1,20,1,10,0,1729,1886,75,7,1
1,38,1,10,0,1511,1680,75,7,1
1,86,1,10,0,1767,2050,75,6,1
1,50,0,10,0,1860,1886,75,7,1
1,16,0,10,0,1811,1753,75,7,1
1,30,1,10,0,1862,1764,75,6,1
1,30,0,10,0,1841,1902,75,7,1
1,73,0,10,0,1743,1819,75,7,0
1,20,1,10,5,1672,1717,75,6,1
1,55,1,10,10,1580,1757,75,7,0
1,71,0,10,10,1156,1449,75,7,0
1,40,1,5,5,2074,2253,75,7,1
1,68,0,5,5,1814,1836,75,6,1
1,70,1,5,8,1645,1806,75,7,1
1,16,0,5,8,1611,1560,75,7,1
0,36,0,180,25,1076,1500,74,1,1
0,12,0,60,0,1500,1608,74,1,1
1,70,0,30,1,958,1289,74,1,1
1,6,3,15,0,1101,1478,74,1,1
1,46,0,15,0,1288,1565,74,1,1
1,62,0,15,0,1500,1554,74,1,1
1,4,1,15,15,914,1141,74,1,1
1,39,1,13,20,1347,1460,74,1,0
1,10,1,12,2,1035,1603,74,1,1
1,38,0,10,0,1124,1790,74,1,1
1,116,1,10,0,1166,1123,74,1,1
1,23,1,10,0,2349,1750,74,1,0
1,79,0,10,0,1730,1500,74,1,0
0,47,0,10,0,1567,1500,74,1,0
1,37,1,8,0,1115,1219,74,1,1
1,20,0,8,4,1175,1455,74,1,1
1,37,1,6,8,1152,1198,74,1,1
1,2,3,5,5,988,1056,74,1,1
0,73,1,5,5,1432,1704,74,1,0
1,75,1,5,8,1569,1284,74,1,0
1,2,1,5,8,1373,846,74,1,0
1,2,1,5,8,1369,854,74,1,0
1,2,1,5,8,1366,863,74,1,0
0,53,3,35,3,1731,1803,73,6,0
0,37,1,35,3,1701,1897,73,6,0
1,48,1,30,0,1005,1140,73,6,1
1,19,1,30,0,1584,1500,73,5,0
0,61,1,25,5,1500,1527,73,5,0
1,73,0,20,0,1764,1544,73,6,0
1,59,0,20,0,1745,1598,73,5,0
0,49,0,20,0,1327,1364,73,5,0
1,66,0,15,0,1253,1262,73,6,1
1,46,1,15,0,1199,1659,73,6,1
1,48,0,15,0,1754,1797,73,5,1
1,106,0,15,0,1323,1351,73,6,1
1,16,0,15,0,1480,1594,73,5,1
1,36,1,15,0,1582,1663,73,6,1
1,70,1,15,0,1236,1500,73,5,1
1,61,1,15,0,1638,1408,73,5,0
1,62,1,15,0,1333,1272,73,5,0
1,49,0,15,0,967,1491,73,5,0
1,105,3,15,0,1512,1465,73,5,0
1,33,0,15,0,1418,1443,73,6,0
0,29,1,15,0,2291,1562,73,5,0
1,81,0,15,0,1463,1641,73,5,0
1,19,1,15,0,1957,1920,73,5,0
1,54,1,15,2,1694,1707,73,5,1
1,92,1,15,2,1939,2129,73,6,1
1,68,0,15,5,1701,1500,73,5,1
1,62,0,15,5,1077,1146,73,5,1
1,68,0,15,5,1701,1500,73,5,1
1,44,1,15,8,1665,1697,73,6,1
1,22,3,15,10,1410,1337,73,5,1
1,45,0,15,15,914,1133,73,5,0
1,73,1,15,15,1277,1293,73,5,0
1,90,0,12,0,1351,1332,73,5,1
1,58,1,12,0,1322,1340,73,5,0
1,48,0,12,8,1313,1330,73,6,1
1,17,0,11,0,1564,1500,73,5,0
1,80,1,10,0,1702,1681,73,6,1
0,74,0,10,0,1500,1501,73,8,1
1,32,1,10,0,1450,1390,73,5,1
1,47,1,10,0,1711,1724,73,6,1
1,40,0,10,0,1422,2026,73,5,1
1,52,3,10,0,1552,1512,73,5,1
1,74,1,10,0,1208,1311,73,5,1
1,118,0,10,0,1453,1380,73,5,1
1,74,1,10,0,1632,1533,73,5,1
0,86,1,10,0,1336,1292,73,5,1
1,58,0,10,0,1376,1462,73,5,1
1,80,1,10,0,1702,1681,73,6,1
1,40,0,10,0,1523,1523,73,5,1
1,52,1,10,0,1563,1567,73,6,1
1,66,1,10,0,1657,2143,73,5,1
1,118,0,10,0,1453,1380,73,5,1
1,40,1,10,0,1190,2133,73,5,1
1,27,1,10,0,1272,1381,73,5,1
1,74,1,10,0,1632,1533,73,5,1
0,7,3,10,0,1501,1797,73,6,0
0,45,0,10,0,1501,1513,73,5,0
1,53,0,10,0,1491,1438,73,5,0
1,103,0,10,0,1648,1672,73,5,0
1,25,1,10,0,1660,1665,73,5,0
1,123,3,10,0,1651,1573,73,5,0
1,51,0,10,0,1245,1300,73,5,0
0,6,1,10,0,1480,1269,73,5,0
0,25,1,10,0,1500,1424,73,5,0
0,119,1,10,0,1787,1414,73,5,0
1,95,1,10,0,1647,1531,73,5,0
1,29,1,10,0,1707,1858,73,5,0
0,27,1,10,0,1206,1014,73,6,0
1,89,0,10,0,1746,1744,73,5,0
1,41,1,10,0,1764,1404,73,8,0
1,89,0,10,0,2177,2024,73,5,0
1,12,1,10,0,1418,1302,73,5,0
1,155,0,10,0,1517,1496,73,6,0
1,15,0,10,0,1519,1517,73,5,0
1,45,1,10,0,1430,1282,73,5,0
1,30,1,10,0,1248,1308,73,6,0
1,21,1,10,0,1296,1328,73,5,0
1,23,0,10,0,1331,1159,73,5,0
1,73,3,10,0,1286,1276,73,6,0
1,45,1,10,0,1302,1278,73,5,0
0,21,0,10,0,1190,1500,73,6,0
1,95,1,10,0,1647,1531,73,5,0
1,51,1,10,0,1068,1188,73,5,0
0,38,0,10,2,1351,1360,73,5,1
0,90,1,10,2,1504,1685,73,5,1
0,91,1,10,2,2210,1562,73,5,0
0,96,1,10,5,1549,1425,73,5,1
0,96,1,10,5,1549,1425,73,5,1
0,76,1,10,5,1500,1500,73,5,1
1,19,1,10,8,1230,1402,73,5,1
1,36,1,10,10,1348,1557,73,5,0
1,33,0,9,0,1620,1565,73,5,0
1,120,3,8,0,1937,1869,73,5,1
0,27,1,8,0,1328,1500,73,5,0
0,61,0,8,0,1605,1603,73,5,0
0,61,1,8,2,1640,1500,73,5,0
1,13,1,7,5,1441,1442,73,5,0
0,35,1,6,6,1500,1647,73,5,0
1,45,1,6,8,1618,1630,73,5,0
0,114,1,5,5,1236,1304,73,5,1
1,28,1,5,5,1520,1717,73,5,1
1,66,3,5,5,1469,1285,73,5,1
1,133,0,5,5,1568,1575,73,5,0
0,60,0,5,8,1500,1072,73,5,1
0,76,0,5,8,1500,1500,73,6,1
1,152,1,5,10,1491,1383,73,5,1
0,45,1,5,10,1500,1479,73,6,0
1,64,1,4,6,1670,1692,73,5,1
1,49,1,4,18,1321,1401,73,5,0
0,23,1,0,15,1352,1298,73,6,0
1,23,0,0,16,2276,2111,73,5,0
1,64,1,180,180,1648,1695,72,6,0
1,58,1,30,0,1848,1773,72,12,1
1,101,0,30,0,1474,1489,72,13,0
1,84,1,30,10,1988,2199,72,15,1
0,78,3,30,10,1512,2085,72,11,1
0,170,1,30,10,2006,1889,72,7,1
1,78,1,30,30,2046,2136,72,12,1
1,122,1,30,30,1902,2104,72,14,1
1,91,1,30,30,2100,1840,72,11,0
1,39,1,25,0,1470,1438,72,6,0
1,64,1,25,25,1784,2085,72,12,1
1,48,1,25,25,1994,2132,72,11,1
0,38,1,20,0,1529,1530,72,11,1
1,110,1,20,0,1952,1960,72,6,1
1,55,0,20,10,1825,2109,72,11,0
1,90,1,20,15,1716,1722,72,9,1
1,72,1,15,0,1696,1896,72,11,1
1,122,3,15,0,2145,2588,72,12,1
1,64,0,15,0,1783,1779,72,5,1
0,54,0,15,0,1708,2024,72,11,1
1,69,1,15,0,1604,1446,72,9,0
1,81,1,15,0,2136,2039,72,6,0
1,65,0,15,0,1762,1789,72,9,0
0,47,1,15,0,1978,1500,72,9,0
0,61,1,15,2,1800,2128,72,6,0
1,64,1,15,3,1708,1694,72,5,1
1,110,1,15,3,1696,1706,72,6,1
0,59,3,15,4,1838,1828,72,9,0
1,51,1,15,5,2022,2080,72,9,1
1,91,3,15,5,1520,1521,72,6,0
1,100,1,15,10,2004,2115,72,8,1
1,90,1,15,10,2050,2028,72,9,1
0,61,1,15,10,1953,1703,72,8,0
1,129,0,15,10,2047,1961,72,17,0
0,98,1,15,15,1104,910,72,6,1
1,76,0,15,15,1299,1369,72,8,1
1,115,0,15,15,1445,1407,72,5,0
1,33,0,15,15,1420,1403,72,6,0
1,60,1,15,15,1593,1442,72,6,0
1,55,0,15,15,1560,1518,72,15,0
1,105,0,15,15,1663,1812,72,9,0
1,85,1,15,15,1636,1727,72,13,0
1,41,1,14,12,1887,1905,72,9,0
1,76,1,12,6,1243,1625,72,8,1
1,43,1,12,10,2138,1819,72,14,0
1,34,1,10,0,1387,1457,72,9,1
1,84,1,10,0,1830,2003,72,11,1
1,76,1,10,0,1575,1516,72,10,1
0,54,3,10,0,1732,1733,72,15,1
1,68,1,10,0,1739,1986,72,9,1
1,54,1,10,0,1862,1843,72,11,1
1,54,1,10,0,1610,1750,72,13,1
1,38,1,10,0,1535,1602,72,9,1
1,86,3,10,0,1406,1823,72,9,1
1,94,1,10,0,1945,1901,72,5,1
1,30,1,10,0,1953,1721,72,9,1
0,44,1,10,0,2195,2028,72,12,1
1,56,1,10,0,1692,1756,72,5,1
1,52,1,10,0,1664,1626,72,11,1
1,117,1,10,0,1992,1941,72,5,1
1,108,0,10,0,2022,2016,72,6,1
1,78,0,10,0,1707,1702,72,9,1
1,34,1,10,0,1387,1457,72,9,1
0,152,0,10,0,1793,2015,72,8,1
1,74,1,10,0,1647,1543,72,9,1
1,88,1,10,0,1924,1850,72,14,1
1,80,1,10,0,1898,1926,72,9,1
1,48,1,10,0,1922,1917,72,13,1
1,34,1,10,0,1838,1761,72,9,1
1,92,1,10,0,1821,2067,72,13,1
1,83,1,10,0,1880,1851,72,8,1
1,117,1,10,0,1992,1941,72,5,1
0,66,3,10,0,1937,2068,72,13,1
1,81,1,10,0,1934,1881,72,6,1
1,150,3,10,0,2150,1595,72,9,1
1,48,1,10,0,1888,1957,72,9,1
1,74,1,10,0,1910,1863,72,9,1
1,80,1,10,0,1947,1909,72,13,1
1,58,0,10,0,1820,1951,72,6,1
1,28,1,10,0,1949,2156,72,10,1
1,76,1,10,0,1575,1516,72,10,1
1,41,1,10,0,1760,1908,72,9,1
1,40,1,10,0,1789,1796,72,6,1
0,54,1,10,0,1951,1875,72,9,1
1,46,1,10,0,2088,1902,72,7,1
1,84,1,10,0,1542,1472,72,8,1
1,58,1,10,0,1655,2130,72,5,1
1,88,1,10,0,1935,2102,72,8,1
0,53,1,10,0,1816,1812,72,9,1
0,132,0,10,0,1757,1812,72,5,1
0,126,1,10,0,1862,1812,72,6,1
1,56,1,10,0,1876,1913,72,12,1
1,133,0,10,0,1954,1578,72,9,0
1,51,1,10,0,1907,1946,72,8,0
1,105,3,10,0,1397,1394,72,6,0
1,111,1,10,0,1880,1803,72,8,0
1,37,0,10,0,1954,1912,72,12,0
1,103,3,10,0,1899,1950,72,9,0
1,61,1,10,0,1871,1704,72,9,0
1,53,0,10,0,1818,1368,72,9,0
1,29,1,10,0,1821,1699,72,9,0
1,95,3,10,0,2338,2272,72,12,0
1,41,1,10,0,1721,1661,72,6,0
1,39,1,10,0,2084,1721,72,11,0
1,115,3,10,0,1932,1831,72,5,0
1,57,1,10,0,2311,1917,72,11,0
1,33,1,10,0,1689,1627,72,9,0
1,45,1,10,0,1689,1637,72,11,0
1,189,3,10,0,2206,1723,72,9,0
0,25,1,10,0,2277,1810,72,10,0
1,75,1,10,0,2148,2028,72,17,0
0,19,1,10,0,1697,1502,72,8,0
1,67,1,10,0,1910,1773,72,6,0
1,73,3,10,0,1285,1936,72,9,0
1,57,1,10,0,1792,1796,72,9,0
1,151,0,10,0,1882,1848,72,8,0
1,99,1,10,0,1500,1855,72,9,0
1,67,1,10,0,2076,1922,72,12,0
1,99,1,10,0,1730,1672,72,14,0
1,107,3,10,0,1548,1605,72,5,0
1,41,1,10,0,1918,1858,72,11,0
1,57,0,10,0,1844,1907,72,9,0
1,79,1,10,0,1823,1770,72,14,0
1,79,1,10,0,1813,1835,72,7,0
1,69,0,10,0,1881,1873,72,10,0
1,71,1,10,0,1461,1508,72,5,0
1,69,1,10,0,1552,1491,72,5,0
1,73,3,10,0,1762,1805,72,6,0
1,61,3,10,0,1777,1725,72,9,0
1,129,1,10,0,1888,1736,72,6,0
1,93,3,10,0,1822,1934,72,9,0
1,79,1,10,0,2020,1746,72,6,0
1,15,1,10,0,1793,1523,72,6,0
1,61,3,10,0,1737,1740,72,9,0
1,43,0,10,0,1996,1403,72,14,0
1,53,3,10,0,2008,1735,72,10,0
0,109,0,10,0,1760,1812,72,11,0
0,95,0,10,0,1695,1812,72,10,0
0,41,1,10,1,1938,1527,72,14,0
1,43,1,10,1,1633,1591,72,5,0
0,59,1,10,1,1500,1372,72,7,0
1,65,3,10,4,1405,1557,72,14,0
0,58,0,10,5,1413,1500,72,9,1
1,150,0,10,5,1272,1785,72,9,1
1,60,1,10,5,1659,1636,72,5,1
1,28,1,10,5,1853,1828,72,9,1
1,57,1,10,5,2150,1915,72,6,0
1,37,3,10,5,1517,1559,72,9,0
1,43,1,10,5,1649,1888,72,5,0
1,50,1,10,5,1946,1607,72,7,0
0,117,0,10,5,1500,1587,72,8,0
1,37,3,10,5,1517,1559,72,9,0
1,119,1,10,5,2038,2065,72,6,0
1,79,1,10,8,1391,1161,72,7,0
0,97,1,10,10,1876,2621,72,7,0
1,40,1,10,10,1796,1892,72,11,0
0,52,3,10,15,1500,2621,72,5,1
1,39,1,10,15,1522,1627,72,7,0
1,54,1,9,3,1647,1606,72,13,1
1,34,1,9,5,1434,1535,72,6,1
1,17,1,9,5,1895,1507,72,6,0
1,52,0,8,0,1785,1489,72,6,1
1,51,0,8,0,2052,1971,72,13,0
1,55,1,8,0,1858,1674,72,5,0
1,49,1,8,0,2324,2033,72,14,0
1,45,1,8,2,2085,2161,72,9,0
1,70,1,8,8,1655,1566,72,6,1
0,136,1,7,2,1458,1407,72,12,1
1,87,0,7,7,1987,1828,72,12,0
0,36,1,7,10,2007,1865,72,9,0
1,34,3,7,14,2030,2036,72,9,1
1,75,1,7,14,1993,1996,72,9,0
0,44,1,5,5,1562,1934,72,12,1
1,90,0,5,5,2111,2299,72,14,1
1,81,1,5,5,2089,2153,72,13,1
1,54,0,5,5,1416,1571,72,5,1
1,64,1,5,5,1949,1957,72,9,1
1,38,3,5,5,1858,1748,72,9,1
0,44,1,5,5,1624,1812,72,9,1
1,35,0,5,5,1721,1736,72,6,0
1,65,1,5,5,2409,2182,72,6,0
1,83,1,5,5,2109,1936,72,17,0
1,53,3,5,8,1810,1723,72,11,0
1,36,0,5,10,1698,1155,72,9,1
1,50,1,2,10,2004,1918,72,6,1
1,101,1,20,0,1686,1782,71,2,0
0,23,0,20,10,2438,946,71,2,0
0,17,0,10,0,1500,1407,71,2,0
0,27,0,10,15,1500,1407,71,2,0
1,3,1,180,180,1395,881,70,1,0
0,83,1,180,180,1500,1301,70,1,0
0,45,0,60,0,1249,1500,70,1,0
0,104,0,45,0,1500,2048,70,1,1
1,64,0,30,5,1143,1718,70,1,1
1,122,0,25,0,1024,1152,70,1,1
1,36,1,25,3,1375,1606,70,1,0
1,78,1,20,0,1197,1078,70,1,1
1,28,3,20,0,1500,1212,70,2,1
1,7,1,20,0,1519,1324,70,1,0
1,60,0,20,5,1072,1625,70,1,1
0,50,1,17,5,1136,1383,70,1,1
0,50,1,17,5,1136,1383,70,1,1
1,128,0,15,0,1275,1504,70,1,1
0,94,1,15,0,1614,1866,70,1,1
1,52,1,15,0,1811,1854,70,1,1
1,38,0,15,0,1444,1834,70,1,1
1,114,0,15,0,1476,1828,70,2,1
1,54,0,15,0,1527,1819,70,1,1
0,28,1,15,0,1047,1466,70,1,0
